,epsilon,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,acc,macro-F1,micro-F1
74,0.074,0.7083011085331271,0.9401197604790419,0.8079100198485627,1070,312,8,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7404658305605324,0.8126404494382022,0.7748761216017143,2311,197,6,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
75,0.075,0.7083011085331271,0.9401197604790419,0.8079100198485627,1070,312,8,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
76,0.076,0.7083011085331271,0.9401197604790419,0.8079100198485627,1070,312,8,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
77,0.077,0.7083011085331271,0.9401197604790419,0.8079100198485627,1070,312,8,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
78,0.078,0.7083011085331271,0.9401197604790419,0.8079100198485627,1070,312,8,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
79,0.079,0.7083011085331271,0.9401197604790419,0.8079100198485627,1070,312,8,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
80,0.08,0.7083011085331271,0.9401197604790419,0.8079100198485627,1070,312,8,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
81,0.081,0.7083011085331271,0.9401197604790419,0.8079100198485627,1070,312,8,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
82,0.082,0.7083011085331271,0.9401197604790419,0.8079100198485627,1070,312,8,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
83,0.083,0.7083011085331271,0.9401197604790419,0.8079100198485627,1070,312,8,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
84,0.084,0.7083011085331271,0.9401197604790419,0.8079100198485627,1070,312,8,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
85,0.085,0.7083011085331271,0.9401197604790419,0.8079100198485627,1070,312,8,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
86,0.08600000000000001,0.7083011085331271,0.9401197604790419,0.8079100198485627,1070,312,8,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
87,0.08700000000000001,0.7486702127659575,0.8668947818648417,0.8034567509712203,2060,312,10,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
88,0.088,0.7486702127659575,0.8668947818648417,0.8034567509712203,2060,312,10,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
89,0.089,0.7486702127659575,0.8668947818648417,0.8034567509712203,2060,312,10,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
90,0.09,0.7486702127659575,0.8668947818648417,0.8034567509712203,2060,312,10,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
91,0.091,0.7486702127659575,0.8668947818648417,0.8034567509712203,2060,312,10,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
92,0.092,0.7486702127659575,0.8668947818648417,0.8034567509712203,2060,312,10,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
93,0.093,0.7486702127659575,0.8668947818648417,0.8034567509712203,2060,312,10,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
94,0.094,0.7486702127659575,0.8668947818648417,0.8034567509712203,2060,312,10,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
95,0.095,0.7486702127659575,0.8668947818648417,0.8034567509712203,2060,312,10,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
96,0.096,0.7486702127659575,0.8668947818648417,0.8034567509712203,2060,312,10,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
97,0.097,0.7486702127659575,0.8668947818648417,0.8034567509712203,2060,312,10,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
98,0.098,0.7486702127659575,0.8668947818648417,0.8034567509712203,2060,312,10,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
99,0.099,0.7486702127659575,0.8668947818648417,0.8034567509712203,2060,312,10,2,0.0,0.0,0.0,0,0,0,0,0.6993142254264111,0.7019061066007766,0.7006077688716639,2426,855,8,2,0.0,0.0,0.0,0,0,0,0,0.7403993855606759,0.8123595505617978,0.7747120278596303,2312,197,8,2,0.5895847671484286,0.4164174760347198,0.5895847671484286
